customer_id,age,gender,education_level,employment_type,join_date,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,default_flag,repayment_history,inflation_rate,unemployment_rate,avg_interest_rate,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,income_band,credit_score_above_700,transaction_count_qbin,transaction_count_kmeans_bin,spending_ratio_log,spending_ratio_sqrt,spending_ratio_reciprocal,loan_amount_boxcox,annual_income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST100874,42.0,Female,Graduate,Unemployed,2018-04-12,1634624.6402407882,704412.7501578525,593.7299675604545,45,21.91424204497602,1,4,7.12,7.52,10.17,2018,4,12,Thursday,2.0,0,False,False,False,True,False,False,True,False,False,Very High,0.0,Q2,2,3.1317586406074054,4.6812650047798,0.04364098092519064,1.8608638982390866,2.086682435774784,0.43093241886656564,7.5,0.2191424204497602
CUST100875,41.0,Male,Graduate,Self-Employed,2016-11-29,353510.9114167217,247503.1229551987,640.1264914361484,43,17.867004782740246,0,0,4.93,3.44,11.79,2016,11,29,Tuesday,2.0,1,False,True,False,False,False,True,False,False,False,Medium,0.0,Q2,2,2.9374146177270983,4.226937991352635,0.053002583691228594,0.5212078008793156,0.009556085923541137,0.7001286663636809,7.166666666666667,0.17867004782740245
CUST100876,26.0,Female,Graduate,,2022-10-24,419377.4134345685,274575.06645097275,650.340933377527,43,28.3997028275165,1,1,4.65,3.95,7.17,2022,10,24,Monday,2.0,0,True,False,False,False,False,True,False,False,False,Medium,0.0,Q2,2,3.3809845663859486,5.329137156005323,0.03401394925203309,0.6504413374004945,0.28204098871227445,0.6547206827432352,7.166666666666667,0.283997028275165
CUST100877,26.0,Male,Graduate,,2025-06-05,145411.3685291245,129781.70976142796,642.7046602421032,42,62.26974763703932,1,2,4.93,3.44,11.79,2025,6,5,Thursday,2.0,1,False,True,False,False,False,False,False,True,False,Low,0.0,Q2,2,4.147407294483845,7.891118275443558,0.01580534200541968,-0.2647548657463483,-1.6079284332784725,0.8925141897377434,7.0,0.6226974763703932
CUST100878,24.0,Female,Primary,Unemployed,2021-05-10,396397.6602591144,127764.07974456524,708.725432948469,53,34.96649219899306,0,1,4.65,3.95,7.17,2021,5,10,Monday,0.0,0,True,False,False,False,False,False,False,True,False,Medium,1.0,Q4,3,3.582587732768451,5.913247178918962,0.02780365664984134,-0.28345585001320633,0.19343351344909007,0.3223129007902048,8.833333333333334,0.3496649219899306
CUST100879,50.0,Male,Post-Graduate,Salaried,2016-06-07,1154484.2031755107,575569.761187501,711.2283071532839,56,23.637954647606367,0,1,7.12,7.52,10.17,2016,6,7,Tuesday,3.0,1,False,False,False,True,False,False,True,False,False,Very High,1.0,Q4,3,3.2042881257882856,4.861887971519538,0.04058778475335623,1.595558718760707,1.6812820988927144,0.4985514393391833,9.333333333333334,0.23637954647606368
CUST100880,31.0,Male,Post-Graduate,Salaried,2020-01-20,783851.9843700818,285027.6534346414,576.4833732240371,55,32.314756268088026,1,3,4.93,3.44,11.79,2020,1,20,Monday,3.0,1,False,True,False,False,False,False,False,False,True,High,0.0,Q4,3,3.5060004300065897,5.684606958100799,0.030016728681815184,0.6971535126153747,1.1870731841471702,0.36362433101919744,9.166666666666666,0.32314756268088024
CUST100881,50.0,Female,Post-Graduate,Salaried,2021-03-16,251201.1337969476,113664.1148245992,609.9828387399298,47,22.89130191545877,0,0,4.65,3.95,7.17,2021,3,16,Tuesday,3.0,0,True,False,False,False,False,False,True,False,False,Low,0.0,Q3,1,3.173514456104788,4.784485543447568,0.04185623720040783,-0.4224736952256201,-0.5709970481019632,0.45248249124733986,7.833333333333333,0.2289130191545877
CUST100882,51.0,Male,Post-Graduate,Salaried,2017-10-20,285560.78141960496,224325.15712046807,595.0101173423762,41,26.86218477684978,1,3,7.2,8.56,11.89,2017,10,20,Friday,3.0,1,False,False,True,False,True,False,False,False,False,Low,0.0,Q1,2,3.3272703851208387,5.182874181074607,0.035890939924814624,0.39952877115885294,-0.3474045451201235,0.7855601038955106,6.833333333333333,0.2686218477684978
CUST100883,44.0,Female,Post-Graduate,Self-Employed,2025-12-28,183773.596379904,118969.00957651544,761.0820612888172,41,29.47266067790393,0,1,4.65,3.95,7.17,2025,12,28,Sunday,3.0,0,True,False,False,False,False,True,False,False,False,Low,1.0,Q1,2,3.4168299104161886,5.428872873617868,0.03281630083339297,-0.36836103866957903,-1.1466655737934888,0.6473672601507892,6.833333333333333,0.29472660677903934
CUST100884,29.0,Female,Graduate,Self-Employed,2022-01-04,217358.2332507489,175180.50996427197,830.2792423812672,51,52.05857257574296,0,2,4.93,3.44,11.79,2022,1,4,Tuesday,2.0,0,False,True,False,False,False,True,False,False,False,Low,1.0,Q4,1,3.971396446269757,7.215162685327543,0.01884709579347362,0.09666670156346806,-0.8320164230292744,0.8059529530780652,8.5,0.5205857257574296
CUST100885,23.0,,Secondary,Salaried,2024-07-02,115136.40590323234,30258.87065009665,612.9102899890471,53,58.48685565479843,1,1,7.2,8.56,11.89,2024,7,2,Tuesday,1.0,3,False,False,True,False,False,False,False,True,False,Low,0.0,Q4,3,4.0857553747819,7.647669949389711,0.016810436339129924,-1.9298419175477017,-2.0951247036793386,0.26280888666550917,8.833333333333334,0.5848685565479843
CUST100886,51.0,Male,Graduate,Salaried,2023-09-18,344244.76007749204,274944.46678561805,636.6323803554494,46,18.28312917633858,0,1,4.65,3.95,7.17,2023,9,18,Monday,2.0,1,True,False,False,False,False,False,False,False,True,Medium,0.0,Q3,2,2.9592305776902195,4.275877591365143,0.0518588031462784,0.6521204570569318,-0.03384496639693723,0.7986888942731504,7.666666666666667,0.1828312917633858
CUST100887,60.0,Male,Graduate,Self-Employed,2020-07-03,896332.2231134637,132486.70396944848,717.3851864957865,49,15.263564059324866,0,4,4.65,3.95,7.17,2020,7,3,Friday,2.0,1,True,False,False,False,False,False,False,True,False,High,1.0,Q3,1,2.7889272719410405,3.9068611517847502,0.061487137527314675,-0.2401071893025228,1.3635930368507414,0.1478098193427075,8.166666666666666,0.15263564059324866
CUST100888,57.0,Male,Graduate,Salaried,2016-04-08,448318.4812403277,363532.2319934985,593.4231136616222,40,25.53169183697436,0,0,4.65,3.95,7.17,2016,4,8,Friday,2.0,1,True,False,False,False,True,False,False,False,False,Medium,0.0,Q1,2,3.2783399368278174,5.052889454260241,0.037690773967395765,1.0038905206028303,0.3853884443907031,0.8108794243497218,6.666666666666667,0.25531691836974363
CUST100889,56.0,Other,Graduate,Self-Employed,2025-07-27,822203.6510147711,298672.89544214914,719.1926662065981,43,33.85729627974033,0,1,4.65,3.95,7.17,2025,7,27,Sunday,2.0,2,True,False,False,False,False,False,True,False,False,High,1.0,Q2,2,3.5512624776961625,5.818702284851867,0.028688398319097898,0.7557672233420748,1.250626039382104,0.3632590235685823,7.166666666666667,0.33857296279740334
CUST100890,44.0,Female,Primary,Salaried,2019-07-23,689656.9924326143,242531.74813673252,650.84436571443,36,56.33873835845158,1,2,4.65,3.95,7.17,2019,7,23,Tuesday,0.0,0,True,False,False,False,False,False,True,False,False,High,0.0,Q1,0,4.0489764573957805,7.50591355921793,0.01744021631150178,0.496039570990116,1.0130029850843403,0.35167010673125315,6.0,0.5633873835845158
CUST100891,51.0,Female,Secondary,Salaried,2023-08-31,260905.91600890816,132976.14294590117,510.5008237640029,46,14.24112290604711,0,0,7.2,8.56,11.89,2023,8,31,Thursday,1.0,0,False,False,True,False,False,False,False,False,True,Low,0.0,Q3,2,2.723997229043306,3.773741234643296,0.06561196351242841,-0.23569807339953677,-0.504148641256417,0.5096708613589311,7.666666666666667,0.1424112290604711
CUST100892,26.0,Female,Post-Graduate,Salaried,2016-03-26,229646.3976010681,195785.53005555697,545.9653135702645,51,13.601139668557638,0,1,7.12,7.52,10.17,2016,3,26,Saturday,3.0,0,False,False,False,True,False,False,False,True,False,Low,0.0,Q4,1,2.6810995851580564,3.687972297693902,0.06848780456181913,0.2323108153134442,-0.7317210350559352,0.8525521501785854,8.5,0.13601139668557638
CUST100893,22.0,Female,Graduate,Salaried,2018-11-20,234987.89141122907,32481.22284931045,650.84436571443,33,3.688555558235573,0,1,7.2,8.56,11.89,2018,11,20,Tuesday,2.0,0,False,False,True,False,False,False,False,True,False,Low,0.0,Q1,0,1.5451245517029444,1.9205612612555667,0.2132853045205945,-1.852110503646335,-0.6901884606410498,0.13822509174512432,5.5,0.03688555558235573
CUST100894,40.0,Female,Graduate,Self-Employed,2020-03-30,129283.48507118456,49358.46691285244,747.8358843832676,42,42.96404636254629,0,1,7.2,8.56,11.89,2020,3,30,Monday,2.0,0,False,False,True,False,True,False,False,False,False,Low,1.0,Q2,2,3.783372171763151,6.554696511856693,0.02274585900837182,-1.386387143447478,-1.849763146247319,0.3817847800565962,7.0,0.42964046362546293
CUST100895,48.0,Male,Secondary,Unemployed,2017-07-12,369312.3861000963,290005.3546157276,578.5972321288817,32,28.80649855018731,0,1,7.2,8.56,11.89,2017,7,12,Wednesday,1.0,1,False,False,True,False,False,False,True,False,False,Medium,0.0,Q1,0,3.3947264418910197,5.367168578513937,0.03354973071782414,0.7188351954097609,0.08039163378876919,0.7852575909466688,5.333333333333333,0.2880649855018731
CUST100896,31.0,Female,Secondary,Self-Employed,2024-12-01,88044.66004530259,26430.58473485353,607.2719518953628,55,31.83620543119457,0,0,7.12,7.52,10.17,2024,12,1,Sunday,1.0,0,False,False,False,True,False,False,False,True,False,Low,0.0,Q4,3,3.491531730745977,5.642358144534479,0.030454188809831074,-2.077287755877403,-2.6907467361994257,0.3001952045842861,9.166666666666666,0.3183620543119457
CUST100897,43.0,Male,Post-Graduate,Salaried,2023-02-28,516509.6782831722,133944.1399129058,666.8899381426078,51,25.743408766047573,0,1,4.93,3.44,11.79,2023,2,28,Tuesday,3.0,1,False,True,False,False,False,False,False,False,True,Medium,0.0,Q4,1,3.2862880417109857,5.073796287401335,0.037392391102721446,-0.22702260902179294,0.5991146744560252,0.2593255180776536,8.5,0.2574340876604757
CUST100898,35.0,Female,Graduate,Salaried,2021-12-01,378181.13820858987,166337.43142109853,516.4988035151193,39,12.753188948548711,1,0,7.12,7.52,10.17,2021,12,1,Wednesday,2.0,0,False,False,False,True,False,False,True,False,False,Medium,0.0,Q1,0,2.6212707207532913,3.571160728467526,0.07271040947238086,0.03379099540072121,0.11851389723609611,0.43983534506512945,6.5,0.1275318894854871
CUST100899,26.0,Female,Graduate,Self-Employed,2015-11-12,480635.2377362767,196311.61834503943,673.8842624846118,52,26.825127433849737,0,0,7.2,8.56,11.89,2015,11,12,Thursday,2.0,0,False,False,True,False,True,False,False,False,False,Medium,0.0,Q4,1,3.325939476983996,5.179297967277972,0.035938739270012586,0.23559524020951703,0.4913873248756759,0.4084420011933355,8.666666666666666,0.2682512743384974
CUST100900,50.0,,Graduate,Self-Employed,2016-11-01,682972.4286770116,568460.4639605004,526.5007931120718,46,50.9897349507597,1,3,4.65,3.95,7.17,2016,11,1,Tuesday,2.0,3,True,False,False,False,False,False,False,False,True,High,0.0,Q3,2,3.9510462943014537,7.140709695174542,0.019234566226335178,1.5793398333016495,0.999533892636273,0.8323329611733629,7.666666666666667,0.509897349507597
CUST100901,58.0,Male,Graduate,Salaried,2016-11-28,408103.7674371924,289569.00816824986,695.3747367569429,47,5.1153251227454986,0,1,4.65,3.95,7.17,2016,11,28,Monday,2.0,1,True,False,False,False,False,True,False,False,False,Medium,0.0,Q3,1,1.8107979357953468,2.2617084521983593,0.16352360339445798,0.7169486213102761,0.2393483771150165,0.7095475005944777,7.833333333333333,0.05115325122745498
CUST100902,22.0,Male,Secondary,Salaried,2017-09-19,964093.0006019302,485991.99749055353,585.2977534210085,36,28.17673988092032,0,1,7.2,8.56,11.89,2017,9,19,Tuesday,1.0,1,False,False,True,False,True,False,False,False,False,High,0.0,Q1,0,3.373371812415725,5.308176700235244,0.034273877207711426,1.375833441191868,1.457109272743661,0.5040924445952051,6.0,0.2817673988092032
CUST100903,35.0,Male,Graduate,Self-Employed,2018-10-08,526058.3865321206,468558.339153522,574.6360687828147,44,7.566118922319386,0,1,4.65,3.95,7.17,2018,10,8,Monday,2.0,1,True,False,False,False,False,False,False,False,True,Medium,0.0,Q2,2,2.1478147621600123,2.750657907177733,0.11673898168684742,1.3286755907777343,0.6262243055025801,0.8906964533772569,7.333333333333333,0.07566118922319386
CUST100904,31.0,Male,Graduate,Salaried,2022-09-16,229974.54133027123,108599.04361019624,671.8237299625434,36,17.38105612070493,0,0,7.2,8.56,11.89,2022,9,16,Friday,2.0,1,False,False,True,False,False,False,False,True,False,Low,0.0,Q1,0,2.911320575598029,4.16905938080821,0.05440383802939225,-0.4764031908822968,-0.7291349864315873,0.4722220250207387,6.0,0.1738105612070493
CUST100905,43.0,Male,Graduate,Salaried,2018-06-16,314070.69244061713,46039.7059256324,713.5192407600853,46,14.300251067766231,0,0,4.65,3.95,7.17,2018,6,16,Saturday,2.0,1,True,False,False,False,False,True,False,False,False,Medium,1.0,Q3,2,2.7278692379216762,3.7815672766415553,0.06535840461512084,-1.4646672071127942,-0.185943566995605,0.1465902646562202,7.666666666666667,0.14300251067766231
CUST100906,46.0,Female,Graduate,Salaried,2018-02-01,93267.3504448339,28896.039912802866,680.100788484575,44,20.52904622856985,0,0,7.12,7.52,10.17,2018,2,1,Thursday,2.0,0,False,False,False,True,True,False,False,False,False,Low,0.0,Q2,2,3.069403010746609,4.530899053010324,0.04644887606181841,-1.98020993954711,-2.559462201496758,0.30981945745198797,7.333333333333333,0.2052904622856985
CUST100907,64.0,Female,Post-Graduate,Salaried,2017-06-25,210804.3509711009,94620.87874534092,666.6114799880285,30,17.273962395693598,0,1,4.93,3.44,11.79,2017,6,25,Sunday,3.0,0,False,True,False,False,False,False,False,True,False,Low,0.0,Q1,0,2.9054772267705244,4.156195663788412,0.05472266924636213,-0.6385174741013837,-0.8884453492019798,0.44885638417545026,5.0,0.17273962395693598
CUST100908,25.0,Male,Primary,Self-Employed,2023-01-04,288197.75028857245,64994.96166348546,667.7441767533785,48,55.09167377639786,0,1,4.93,3.44,11.79,2023,1,4,Wednesday,0.0,1,False,True,False,False,False,True,False,False,False,Low,0.0,Q3,1,4.026987383980663,7.422376558515329,0.01782795792449285,-1.0736749540140373,-0.33164293261762173,0.2255220993168961,8.0,0.5509167377639786
CUST100909,26.0,Male,Post-Graduate,Unemployed,2017-11-18,502707.6994392748,431349.3977225239,650.84436571443,47,29.160195446377077,0,0,7.12,7.52,10.17,2017,11,18,Saturday,3.0,1,False,False,False,True,False,False,True,False,False,Medium,0.0,Q3,1,3.4065230234363004,5.400018096856443,0.03315628381049244,1.2222457836084648,0.5588055121772957,0.8580521010592345,7.833333333333333,0.2916019544637708
CUST100910,46.0,Male,Secondary,Salaried,2015-03-30,352990.4950251373,164749.47632306258,685.8428956838803,59,50.19619046043419,0,2,7.12,7.52,10.17,2015,3,30,Monday,1.0,1,False,False,False,True,False,False,False,True,False,Medium,0.0,Q4,3,3.935665124207623,7.084926990480155,0.01953270333215178,0.022168554237542132,0.007156298991185426,0.4667249646802256,9.833333333333334,0.5019619046043419
CUST100911,24.0,Female,Graduate,Salaried,2021-08-19,171483.37320381243,53953.77261379065,618.4575159946437,54,32.8836477285608,0,2,7.2,8.56,11.89,2021,8,19,Thursday,2.0,0,False,False,True,False,False,False,False,False,True,Low,0.0,Q4,3,3.5229325301205265,5.734426538770969,0.029512761082009828,-1.2857980401767057,-1.2802674225093325,0.3146297603422181,9.0,0.32883647728560805
CUST100912,39.0,Female,Primary,Salaried,2024-06-30,116713.8927856014,66835.46686436595,702.3602359024592,48,10.75133985148869,0,1,7.2,8.56,11.89,2024,6,30,Sunday,0.0,0,False,False,True,False,True,False,False,False,False,Low,1.0,Q3,1,2.4639672640031827,3.2789235812212354,0.08509667941169426,-1.0416557977922245,-2.065949288540454,0.5726436268143326,8.0,0.10751339851488691
CUST100913,40.0,Female,Secondary,Salaried,2019-05-06,253254.3221870351,171493.52603965747,586.144781985504,37,39.30123595699676,0,2,7.2,8.56,11.89,2019,5,6,Monday,1.0,0,False,False,True,False,False,True,False,False,False,Low,0.0,Q1,0,3.696382137390464,6.269069784026715,0.02481313478988697,0.07082276179277408,-0.5565886867112417,0.6771593256876576,6.166666666666667,0.3930123595699676
CUST100914,43.0,Female,Graduate,Salaried,2015-12-30,1167658.572323416,996039.7854606824,737.31146108971,30,54.1922206444111,0,2,4.65,3.95,7.17,2015,12,30,Wednesday,2.0,0,True,False,False,False,False,False,False,True,False,Very High,1.0,Q1,0,4.010822012996563,7.361536568163681,0.01811849547498253,2.323377607622234,1.6950656172477077,0.8530231431254385,5.0,0.541922206444111
CUST100915,40.0,Other,Primary,Self-Employed,2021-01-03,426200.0947406764,343222.4649502991,712.5954919030786,57,86.55463796622048,1,0,7.2,8.56,11.89,2021,1,3,Sunday,0.0,2,False,False,True,False,False,False,True,False,False,Medium,1.0,Q4,3,4.472263032385505,9.303474510429988,0.011421439494568074,0.9310029599786463,0.3071891991737034,0.8053082793403286,9.5,0.8655463796622048
CUST100916,32.0,Female,Graduate,Salaried,2015-11-10,636505.0604710454,325988.4732889575,824.4720803667766,32,51.94567320328707,0,1,7.12,7.52,10.17,2015,11,10,Tuesday,2.0,0,False,False,False,True,True,False,False,False,False,High,1.0,Q1,0,3.969266353945354,7.2073346809543315,0.018887284635336662,0.8659001440039287,0.901123624906592,0.512153780910571,5.333333333333333,0.5194567320328707
CUST100917,21.0,,Post-Graduate,Salaried,2016-07-01,211074.71734200552,151915.13794304474,691.1078761044456,53,54.19563721882474,1,1,4.93,3.44,11.79,2016,7,1,Friday,3.0,3,False,True,False,False,True,False,False,False,False,Low,0.0,Q4,3,4.0108839142686925,7.3617686202993875,0.018117373951775758,-0.07583265916663827,-0.8860744544130195,0.719722095834414,8.833333333333334,0.5419563721882474
CUST100918,43.0,Female,Secondary,Salaried,2017-03-06,352990.4950251373,77464.59621479096,722.7279749238072,42,30.82684719645517,0,1,4.65,3.95,7.17,2017,3,6,Monday,1.0,0,True,False,False,False,False,False,False,True,False,Medium,1.0,Q2,2,3.460310185067177,5.552193007853308,0.03142001448737212,-0.8715335572849133,0.007156298991185426,0.21945235723492929,7.0,0.3082684719645517
CUST100919,34.0,Male,Graduate,Salaried,2024-08-24,174094.497794139,94387.61471249016,525.1569369589917,36,7.642324145872781,1,2,7.2,8.56,11.89,2024,8,24,Saturday,2.0,1,False,False,True,False,False,False,True,False,False,Low,0.0,Q1,0,2.1566715450072964,2.7644753834810647,0.11570961504349023,-0.6414094441848017,-1.2509041953931572,0.5421631120364321,6.0,0.07642324145872781
CUST100920,58.0,Female,Graduate,Salaried,2023-01-25,341711.240885467,65538.01766084439,725.3357393844578,51,45.30366914830864,0,3,4.65,3.95,7.17,2023,1,25,Wednesday,2.0,0,True,False,False,False,False,True,False,False,False,Medium,1.0,Q4,1,3.8352212052159755,6.730800037759898,0.021596560669890835,-1.0641396985567608,-0.04596560681265343,0.19179356667055353,8.5,0.45303669148308645
CUST100921,43.0,Male,Graduate,Salaried,2019-03-10,109482.79514304837,22340.734590122327,650.84436571443,52,16.134492281185437,0,1,4.65,3.95,7.17,2019,3,10,Sunday,2.0,1,True,False,False,False,False,False,False,True,False,Low,0.0,Q4,1,2.8410935243760793,4.016776354389853,0.05836181099442625,-2.2588773098059454,-2.203929974127699,0.20405703527145339,8.666666666666666,0.16134492281185436
CUST100922,31.0,Female,Secondary,Unemployed,2019-02-18,198004.64126893476,570397.0004996867,770.3777034710761,37,14.093358991515364,0,1,7.2,8.56,11.89,2019,2,18,Monday,1.0,0,False,False,True,False,False,True,False,False,False,Low,1.0,Q1,0,2.7142548451932638,3.754112277425299,0.06625430433094076,1.583776590359492,-1.0052327392605251,2.8807254054462264,6.166666666666667,0.14093358991515365
CUST100923,56.0,Female,Secondary,Salaried,2020-11-18,254787.10381217604,80280.67387855216,659.63730818732,46,12.680811846467604,0,3,4.65,3.95,7.17,2020,11,18,Wednesday,1.0,0,True,False,False,False,True,False,False,False,False,Low,0.0,Q3,2,2.6159942559355476,3.5610127557294153,0.07309507734061856,-0.8301471403842248,-0.5459269060345506,0.3150892359832053,7.666666666666667,0.12680811846467605
CUST100924,33.0,Female,Secondary,Salaried,2015-04-17,163970.99253277967,22340.734590122327,622.6485299113592,51,5.459664009953381,0,0,4.93,3.44,11.79,2015,4,17,Friday,1.0,0,False,True,False,False,False,True,False,False,False,Low,0.0,Q4,1,1.8655773055987699,2.336592392770588,0.1548068132427861,-2.2588773098059454,-1.3679554173402957,0.1362480902569164,8.5,0.054596640099533814
CUST100925,63.0,Female,Primary,Self-Employed,2017-05-06,1475600.8545952814,68705.3506240012,562.8388179778703,38,11.773081828389032,1,3,7.12,7.52,10.17,2017,5,6,Saturday,0.0,0,False,False,False,True,False,False,True,False,False,Very High,0.0,Q1,0,2.54733997439642,3.4311924790645354,0.07828964171962266,-1.0099634910140127,1.9709586380946431,0.04656093171133686,6.333333333333333,0.11773081828389032
CUST100926,23.0,Male,Secondary,Unemployed,2023-03-04,430969.33537193656,54297.5151244389,570.1571230506369,54,11.29165164321692,0,0,7.12,7.52,10.17,2023,3,4,Saturday,1.0,1,False,False,False,True,False,False,False,False,True,Medium,0.0,Q4,3,2.508920303744368,3.3603052901807775,0.08135603164053584,-1.2786011943302305,0.32447235441445776,0.12598927735213197,9.0,0.1129165164321692
CUST100927,53.0,Male,Graduate,Salaried,2015-10-18,372325.1709629931,214541.7584038014,647.9514660355427,50,20.622378460137387,0,1,4.93,3.44,11.79,2015,10,18,Sunday,2.0,1,False,True,False,False,False,False,True,False,False,Medium,0.0,Q4,1,3.073728818192439,4.541186899934574,0.04624838113177888,0.3445815590763339,0.0934689017999376,0.5762214728832437,8.333333333333334,0.20622378460137386
CUST100928,26.0,Male,Post-Graduate,Self-Employed,2018-10-04,578051.3130273896,307150.47583995026,509.88496022369344,53,59.3576338092974,0,1,4.65,3.95,7.17,2018,10,4,Thursday,3.0,1,True,False,False,False,False,True,False,False,False,Medium,0.0,Q4,3,4.10028743182737,7.704390554047568,0.01656791257191334,0.790927685771455,0.7637889579259006,0.5313550353018516,8.833333333333334,0.5935763380929739
CUST100929,43.0,Male,Post-Graduate,Salaried,2016-09-08,186045.12865592848,162799.11586743378,588.5425113534961,40,11.39008261724066,1,1,7.2,8.56,11.89,2016,9,8,Thursday,3.0,1,False,False,True,False,False,False,False,True,False,Low,0.0,Q1,2,2.516896363676984,3.3749196460420596,0.0807097120247214,0.007748640500475633,-1.1231914946954418,0.8750517524622435,6.666666666666667,0.1139008261724066
CUST100930,25.0,Female,Graduate,Salaried,2019-10-23,571462.215733055,278513.832372235,657.1617640608521,46,4.883837140543426,0,1,4.65,3.95,7.17,2019,10,23,Wednesday,2.0,0,True,False,False,False,True,False,False,False,False,Medium,0.0,Q3,2,1.772209123998461,2.2099405287345237,0.16995711745815603,0.6682367329879838,0.7472263812587877,0.4873705114781134,7.666666666666667,0.04883837140543426
CUST100931,43.0,Male,Secondary,Salaried,2022-03-20,906714.1474030464,136806.07246742756,655.3762762168169,50,42.39880198563515,0,1,4.93,3.44,11.79,2022,3,20,Sunday,1.0,1,False,True,False,False,False,False,False,False,True,High,0.0,Q4,1,3.770431836707738,6.511436245993287,0.023042110709207975,-0.20171365378897568,1.378482675461016,0.1508811491022379,8.333333333333334,0.42398801985635154
CUST100932,43.0,Other,Secondary,Self-Employed,2018-06-04,423932.2099940619,229495.8605348672,572.4484997303337,48,48.31296901831729,0,1,4.65,3.95,7.17,2018,6,4,Monday,1.0,2,True,False,False,False,False,False,False,True,False,Medium,0.0,Q3,1,3.898187109705446,6.950753125979752,0.020278641093959486,0.42766566827968194,0.2988858584976499,0.5413503742451695,8.0,0.4831296901831729
CUST100933,64.0,Female,Secondary,Self-Employed,2022-03-28,251208.41779170124,194153.19236407385,551.2909351633091,44,23.31654862876798,1,4,7.12,7.52,10.17,2022,3,28,Monday,1.0,0,False,False,False,True,False,False,False,True,False,Low,0.0,Q2,2,3.1911571320915617,4.828721220858373,0.04112425719894057,0.2220668847313492,-0.5709456730620105,0.7728769364928813,7.333333333333333,0.2331654862876798
CUST100934,22.0,Female,Secondary,Salaried,2017-09-03,395160.9343755516,354648.8091241581,563.2390034891187,54,16.16881466194918,0,0,4.65,3.95,7.17,2017,9,3,Sunday,1.0,0,True,False,False,False,False,False,True,False,False,Medium,0.0,Q4,3,2.8430946371127708,4.021046463540204,0.058245139206742985,0.9724932730825802,0.18848411572994056,0.8974794274251521,9.0,0.16168814661949182
CUST100935,33.0,Male,Graduate,Salaried,2020-07-29,244098.6110851067,108446.79789847822,632.3318272956104,49,21.062434293064747,0,1,4.93,3.44,11.79,2020,7,29,Wednesday,2.0,1,False,True,False,False,False,True,False,False,False,Low,0.0,Q3,1,3.093876356471052,4.589382779096199,0.045325914027281505,-0.4780605474805583,-0.6219950138072395,0.444274538951258,8.166666666666666,0.21062434293064747
CUST100936,60.0,Female,Graduate,Self-Employed,2019-05-31,220892.1528843665,78690.39832544528,820.3837714466613,44,48.80714535451891,0,0,7.12,7.52,10.17,2019,5,31,Friday,2.0,0,False,False,False,True,False,False,True,False,False,Low,1.0,Q2,2,3.908158454752627,6.986211087171566,0.020077440553602655,-0.8533475768360639,-0.8024622900948482,0.356238993997394,7.333333333333333,0.4880714535451891
CUST100937,22.0,Female,Secondary,Salaried,2025-06-29,545771.8082181292,450437.8282653497,734.8271268853817,41,51.45495102444231,0,1,4.65,3.95,7.17,2025,6,29,Sunday,1.0,0,True,False,False,False,False,True,False,False,False,Medium,1.0,Q1,2,3.9599547255149607,7.173210649663253,0.019063977383832316,1.277878164218085,0.6803005887986195,0.8253226375615992,6.833333333333333,0.5145495102444231
CUST100938,40.0,Female,Secondary,Salaried,2019-11-26,333223.8642563272,84303.53943311468,667.1355523107393,50,30.05136110285747,1,2,4.65,3.95,7.17,2019,11,26,Tuesday,1.0,0,True,False,False,False,False,False,True,False,False,Medium,0.0,Q4,1,3.4356426432595457,5.481912175770191,0.0322047074422118,-0.773332947782196,-0.08740112806925297,0.25299370326089704,8.333333333333334,0.3005136110285747
CUST100939,21.0,Female,Post-Graduate,Self-Employed,2023-07-19,746430.202608312,442142.8040520641,694.3112612274962,50,39.33364664452071,0,2,7.12,7.52,10.17,2023,7,19,Wednesday,3.0,0,False,False,False,True,False,False,False,True,False,High,0.0,Q4,1,3.697186024944428,6.271654219145114,0.024793195835067124,1.2539804056555817,1.121209610789996,0.5923431320263414,8.333333333333334,0.39333646644520714
CUST100940,57.0,Female,Graduate,Self-Employed,2017-05-17,277769.30400470947,117932.94098400162,731.2691899104113,46,53.86153505685427,0,1,7.2,8.56,11.89,2017,5,17,Wednesday,2.0,0,False,False,True,False,True,False,False,False,False,Low,1.0,Q3,2,4.004812466467864,7.339041835066364,0.01822770724449611,-0.3787487530285899,-0.39505646336676964,0.4245715393447582,7.666666666666667,0.5386153505685427
CUST100941,29.0,Male,Secondary,Self-Employed,2023-04-06,295166.608832034,39217.5747605884,704.0494920743192,39,17.35709337388239,0,1,7.12,7.52,10.17,2023,4,6,Thursday,1.0,1,False,False,False,True,False,True,False,False,False,Low,1.0,Q1,0,2.9100160596901548,4.166184510302249,0.05447485501287219,-1.6437981003466602,-0.2908398230077549,0.13286589196444423,6.5,0.1735709337388239
